일자|시간|구분,연월일,시간,구분,year,quarter,month,day,weekday,음력일시,lunar_year,lunar_month,lunar_day,기온,기압,습도
2019-01-09 01 A,2019-01-09,01,0,2019,1,1,9,2,2018-12-04,2018,12,4,-3.962294363841186,1011.6709940592449,66.38333333333334
2019-01-09 02 A,2019-01-09,02,0,2019,1,1,9,2,2018-12-04,2018,12,4,-4.230110660829754,1011.7029939778646,66.59333333333333
2019-01-09 03 A,2019-01-09,03,0,2019,1,1,9,2,2018-12-04,2018,12,4,-4.441357947970032,1011.7093247477214,58.96666666666667
2019-01-09 04 A,2019-01-09,04,0,2019,1,1,9,2,2018-12-04,2018,12,4,-4.7050587770515575,1011.7366579182943,61.93333333333334
2019-01-09 05 A,2019-01-09,05,0,2019,1,1,9,2,2018-12-04,2018,12,4,-4.942258576699065,1011.5476568603516,62.526666666666664
2019-01-09 06 A,2019-01-09,06,0,2019,1,1,9,2,2018-12-04,2018,12,4,-5.093777293871365,1011.5026568603516,62.666666666666664
2019-01-09 07 A,2019-01-09,07,0,2019,1,1,9,2,2018-12-04,2018,12,4,-5.208154321859696,1011.5493245442708,62.593333333333334
2019-01-09 08 A,2019-01-09,08,0,2019,1,1,9,2,2018-12-04,2018,12,4,-5.214421367988073,1011.6186560058594,62.47
2019-01-09 09 A,2019-01-09,09,0,2019,1,1,9,2,2018-12-04,2018,12,4,-4.7250451626079295,1011.6293239339193,60.24333333333333
2019-01-09 10 A,2019-01-09,10,0,2019,1,1,9,2,2018-12-04,2018,12,4,-2.9677378195656714,1010.7696669514975,49.803333333333335
2019-01-09 11 A,2019-01-09,11,0,2019,1,1,9,2,2018-12-04,2018,12,4,-1.4041153206391233,1010.2316861979167,46.973333333333336
2019-01-09 12 A,2019-01-09,12,0,2019,1,1,9,2,2018-12-04,2018,12,4,-0.28596510082990517,1009.0203245035808,38.336666666666666
2019-01-09 13 A,2019-01-09,13,0,2019,1,1,9,2,2018-12-04,2018,12,4,0.5432374623647703,1010.0533390299479,42.336666666666666
2019-01-09 14 A,2019-01-09,14,0,2019,1,1,9,2,2018-12-04,2018,12,4,1.1624925473836856,1009.8963460286459,43.88999999999999
2019-01-09 15 A,2019-01-09,15,0,2019,1,1,9,2,2018-12-04,2018,12,4,1.3778575486821714,1009.5140118408202,43.276666666666664
2019-01-09 16 A,2019-01-09,16,0,2019,1,1,9,2,2018-12-04,2018,12,4,1.2526759281605473,1009.6303444417317,42.46333333333333
2019-01-09 17 A,2019-01-09,17,0,2019,1,1,9,2,2018-12-04,2018,12,4,0.40178005775934783,1008.7616764322917,38.24
2019-01-09 18 A,2019-01-09,18,0,2019,1,1,9,2,2018-12-04,2018,12,4,-0.39127700145162053,1008.7003322347006,47.550000000000004
2019-01-09 19 A,2019-01-09,19,0,2019,1,1,9,2,2018-12-04,2018,12,4,-1.111309225095101,1008.4549967447916,70.15
2019-01-09 20 A,2019-01-09,20,0,2019,1,1,9,2,2018-12-04,2018,12,4,-1.7576279494827354,1008.4369921875,73.80666666666666
2019-01-09 21 A,2019-01-09,21,0,2019,1,1,9,2,2018-12-04,2018,12,4,-2.449341510840774,1012.6363407389323,51.46333333333333
2019-01-09 22 A,2019-01-09,22,0,2019,1,1,9,2,2018-12-04,2018,12,4,-2.768729480658321,1009.0859926350912,66.32
2019-01-09 23 A,2019-01-09,23,0,2019,1,1,9,2,2018-12-04,2018,12,4,-3.3283690067967027,1009.9660068766276,62.129999999999995
2019-01-09 24 A,2019-01-09,24,0,2019,1,1,9,2,2018-12-04,2018,12,4,-3.5668508878370546,1010.3199841308593,59.72
2019-01-10 01 A,2019-01-10,01,0,2019,1,1,10,3,2018-12-05,2018,12,5,-3.99702165859323,1013.6740152994793,58.60333333333333
2019-01-10 02 A,2019-01-10,02,0,2019,1,1,10,3,2018-12-05,2018,12,5,-3.867638492292047,1013.5186826578775,58.583333333333336
2019-01-10 03 A,2019-01-10,03,0,2019,1,1,10,3,2018-12-05,2018,12,5,-4.107168734630746,1013.6976816813152,61.97666666666667
2019-01-10 04 A,2019-01-10,04,0,2019,1,1,10,3,2018-12-05,2018,12,5,-4.369587645110623,1013.6533496093749,62.223333333333336
2019-01-10 05 A,2019-01-10,05,0,2019,1,1,10,3,2018-12-05,2018,12,5,-4.543847261110533,1013.371015625,63.666666666666664
2019-01-10 06 A,2019-01-10,06,0,2019,1,1,10,3,2018-12-05,2018,12,5,-4.579602081543063,1013.4346850585938,64.38333333333334
2019-01-10 07 A,2019-01-10,07,0,2019,1,1,10,3,2018-12-05,2018,12,5,-4.677700768869136,1013.4766837565103,64.95333333333333
2019-01-10 08 A,2019-01-10,08,0,2019,1,1,10,3,2018-12-05,2018,12,5,-4.7119331190685765,1013.5220168050131,66.11
2019-01-10 09 A,2019-01-10,09,0,2019,1,1,10,3,2018-12-05,2018,12,5,-4.143634497531592,1013.5510164388021,63.906666666666666
2019-01-10 10 A,2019-01-10,10,0,2019,1,1,10,3,2018-12-05,2018,12,5,-2.9226884791114784,1013.4563419596356,72.61666666666666
2019-01-10 11 A,2019-01-10,11,0,2019,1,1,10,3,2018-12-05,2018,12,5,-1.4008590883800949,1014.1649971516927,61.64333333333334
2019-01-10 12 A,2019-01-10,12,0,2019,1,1,10,3,2018-12-05,2018,12,5,-0.28249592462503154,1011.5930086263021,33.406666666666666
2019-01-10 13 A,2019-01-10,13,0,2019,1,1,10,3,2018-12-05,2018,12,5,0.25278299827005046,1010.8606778971354,28.213333333333335
2019-01-10 14 A,2019-01-10,14,0,2019,1,1,10,3,2018-12-05,2018,12,5,1.3213021880247844,1010.3123382568359,28.580000000000002
2019-01-10 15 A,2019-01-10,15,0,2019,1,1,10,3,2018-12-05,2018,12,5,1.4967050795773698,1011.2706514485677,32.800000000000004
2019-01-10 16 A,2019-01-10,16,0,2019,1,1,10,3,2018-12-05,2018,12,5,1.4035847331705587,1010.1853342692057,35.54
2019-01-10 17 A,2019-01-10,17,0,2019,1,1,10,3,2018-12-05,2018,12,5,0.982040116978958,1010.3533367919922,43.04333333333333
2019-01-10 18 A,2019-01-10,18,0,2019,1,1,10,3,2018-12-05,2018,12,5,0.06588175454927996,1010.0830063883463,48.96
2019-01-10 19 A,2019-01-10,19,0,2019,1,1,10,3,2018-12-05,2018,12,5,-0.8598833811607735,1010.6726615397134,48.34
2019-01-10 20 A,2019-01-10,20,0,2019,1,1,10,3,2018-12-05,2018,12,5,-1.5148375917288401,1010.1560091145833,70.17333333333333
2019-01-10 21 A,2019-01-10,21,0,2019,1,1,10,3,2018-12-05,2018,12,5,-2.0513672087640074,1014.7000002034506,60.56666666666666
2019-01-10 22 A,2019-01-10,22,0,2019,1,1,10,3,2018-12-05,2018,12,5,-2.402773451708915,1015.0360070800781,58.85666666666666
2019-01-10 23 A,2019-01-10,23,0,2019,1,1,10,3,2018-12-05,2018,12,5,-2.7954301146211673,1016.3116628237125,45.050000000000004
2019-01-10 24 A,2019-01-10,24,0,2019,1,1,10,3,2018-12-05,2018,12,5,-3.0701466853398425,1016.5106657127099,46.18333333333334
2019-01-11 01 A,2019-01-11,01,0,2019,1,1,11,4,2018-12-06,2018,12,6,-2.436358678108878,1010.8406660970053,74.86333333333334
2019-01-11 02 A,2019-01-11,02,0,2019,1,1,11,4,2018-12-06,2018,12,6,-2.7444481339515807,1010.9599945068359,73.89666666666666
2019-01-11 03 A,2019-01-11,03,0,2019,1,1,11,4,2018-12-06,2018,12,6,-2.921061052104943,1010.838994140625,69.71
2019-01-11 04 A,2019-01-11,04,0,2019,1,1,11,4,2018-12-06,2018,12,6,-3.265736348434532,1010.3666579182942,71.26
2019-01-11 05 A,2019-01-11,05,0,2019,1,1,11,4,2018-12-06,2018,12,6,-3.4542325941324044,1010.4376560465495,71.16333333333334
2019-01-11 06 A,2019-01-11,06,0,2019,1,1,11,4,2018-12-06,2018,12,6,-3.60532284777244,1010.6256805419921,69.72000000000001
2019-01-11 07 A,2019-01-11,07,0,2019,1,1,11,4,2018-12-06,2018,12,6,-3.6940612253677574,1010.9049916585287,70.74333333333334
2019-01-11 08 A,2019-01-11,08,0,2019,1,1,11,4,2018-12-06,2018,12,6,-3.5869697132319787,1011.4353450520833,67.72666666666667
2019-01-11 09 A,2019-01-11,09,0,2019,1,1,11,4,2018-12-06,2018,12,6,-3.0239412460152018,1012.0416864013672,65.34333333333332
2019-01-11 10 A,2019-01-11,10,0,2019,1,1,11,4,2018-12-06,2018,12,6,-1.3013728777105658,1011.7239998372396,46.723333333333336
2019-01-11 11 A,2019-01-11,11,0,2019,1,1,11,4,2018-12-06,2018,12,6,0.2720195775055611,1013.7559912109376,49.72666666666667
2019-01-11 12 A,2019-01-11,12,0,2019,1,1,11,4,2018-12-06,2018,12,6,1.445946321482909,1010.0136568196614,36.20666666666667
2019-01-11 13 A,2019-01-11,13,0,2019,1,1,11,4,2018-12-06,2018,12,6,2.407609727838967,1010.4210237630208,31.69666666666667
2019-01-11 14 A,2019-01-11,14,0,2019,1,1,11,4,2018-12-06,2018,12,6,2.9653471205059887,1010.6110190836589,44.35333333333333
2019-01-11 15 A,2019-01-11,15,0,2019,1,1,11,4,2018-12-06,2018,12,6,3.1051633266540297,1010.3680135091146,38.84
2019-01-11 16 A,2019-01-11,16,0,2019,1,1,11,4,2018-12-06,2018,12,6,2.9878894537686485,1010.6533461507161,48.846666666666664
2019-01-11 17 A,2019-01-11,17,0,2019,1,1,11,4,2018-12-06,2018,12,6,2.195516148817699,1010.6373398844402,40.39333333333333
2019-01-11 18 A,2019-01-11,18,0,2019,1,1,11,4,2018-12-06,2018,12,6,1.3255820304960058,1010.1646598307292,40.13666666666667
2019-01-11 19 A,2019-01-11,19,0,2019,1,1,11,4,2018-12-06,2018,12,6,0.6041600803641979,1011.1626737467449,56.803333333333335
2019-01-11 20 A,2019-01-11,20,0,2019,1,1,11,4,2018-12-06,2018,12,6,0.08829433208465302,1011.7999953206381,43.11000000000001
2019-01-11 21 A,2019-01-11,21,0,2019,1,1,11,4,2018-12-06,2018,12,6,-0.5918249658257861,1011.9016680908203,50.699999999999996
2019-01-11 22 A,2019-01-11,22,0,2019,1,1,11,4,2018-12-06,2018,12,6,-0.8647404855459265,1011.992017211914,55.24666666666667
2019-01-11 23 A,2019-01-11,23,0,2019,1,1,11,4,2018-12-06,2018,12,6,-1.2850598410637222,1011.7716713460286,53.65
2019-01-11 24 A,2019-01-11,24,0,2019,1,1,11,4,2018-12-06,2018,12,6,-1.4370582687642035,1011.8940059407552,54.51333333333333
2019-01-12 01 A,2019-01-12,01,0,2019,1,1,12,5,2018-12-07,2018,12,7,-0.5029900488870632,1011.3886726888021,70.58333333333333
2019-01-12 02 A,2019-01-12,02,0,2019,1,1,12,5,2018-12-07,2018,12,7,-0.7787567803644544,1011.4276789740361,61.470000000000006
2019-01-12 03 A,2019-01-12,03,0,2019,1,1,12,5,2018-12-07,2018,12,7,-0.8264529062947655,1011.3546714274089,61.04
2019-01-12 04 A,2019-01-12,04,0,2019,1,1,12,5,2018-12-07,2018,12,7,-1.0136327292690277,1012.1666451009114,54.75333333333333
2019-01-12 05 A,2019-01-12,05,0,2019,1,1,12,5,2018-12-07,2018,12,7,-1.2445828640537309,1011.9029852294922,57.22
2019-01-12 06 A,2019-01-12,06,0,2019,1,1,12,5,2018-12-07,2018,12,7,-1.459934419459936,1011.5623229980469,61.096666666666664
2019-01-12 07 A,2019-01-12,07,0,2019,1,1,12,5,2018-12-07,2018,12,7,-1.5338072260017492,1012.112983601888,58.25333333333333
2019-01-12 08 A,2019-01-12,08,0,2019,1,1,12,5,2018-12-07,2018,12,7,-1.5478782956365584,1012.371977335612,59.93
2019-01-12 09 A,2019-01-12,09,0,2019,1,1,12,5,2018-12-07,2018,12,7,-0.9363860795281597,1013.8973396809896,64.04333333333334
2019-01-12 10 A,2019-01-12,10,0,2019,1,1,12,5,2018-12-07,2018,12,7,-0.1103068061358104,1013.4396846516926,56.723333333333336
2019-01-12 11 A,2019-01-12,11,0,2019,1,1,12,5,2018-12-07,2018,12,7,1.439730998472812,1014.3533453369141,66.40333333333332
2019-01-12 12 A,2019-01-12,12,0,2019,1,1,12,5,2018-12-07,2018,12,7,2.5723903923413167,1011.8340059407552,68.33999999999999
2019-01-12 13 A,2019-01-12,13,0,2019,1,1,12,5,2018-12-07,2018,12,7,3.1864406136303067,1012.5233323160807,68.80666666666667
2019-01-12 14 A,2019-01-12,14,0,2019,1,1,12,5,2018-12-07,2018,12,7,3.834721580721606,1012.9816670735677,68.70666666666666
2019-01-12 15 A,2019-01-12,15,0,2019,1,1,12,5,2018-12-07,2018,12,7,3.931482472240225,1013.2133327229817,69.49
2019-01-12 16 A,2019-01-12,16,0,2019,1,1,12,5,2018-12-07,2018,12,7,3.8522069499773672,1013.1033455403646,69.46666666666668
2019-01-12 17 A,2019-01-12,17,0,2019,1,1,12,5,2018-12-07,2018,12,7,3.089812499214742,1012.4566802978516,66.38666666666667
2019-01-12 18 A,2019-01-12,18,0,2019,1,1,12,5,2018-12-07,2018,12,7,2.1444394336572348,1012.3470082600911,65.17333333333333
2019-01-12 19 A,2019-01-12,19,0,2019,1,1,12,5,2018-12-07,2018,12,7,1.4079635005827544,1013.6036730957031,74.19333333333333
2019-01-12 20 A,2019-01-12,20,0,2019,1,1,12,5,2018-12-07,2018,12,7,0.7458325883581054,1012.6033325195312,70.21
2019-01-12 21 A,2019-01-12,21,0,2019,1,1,12,5,2018-12-07,2018,12,7,0.18776880476211474,1012.6076580810546,69.67666666666666
2019-01-12 22 A,2019-01-12,22,0,2019,1,1,12,5,2018-12-07,2018,12,7,-0.1804414310834491,1012.2376816813152,75.00666666666667
2019-01-12 23 A,2019-01-12,23,0,2019,1,1,12,5,2018-12-07,2018,12,7,-0.5026926983231118,1011.517665201823,73.46
2019-01-12 24 A,2019-01-12,24,0,2019,1,1,12,5,2018-12-07,2018,12,7,-0.6960282452901025,1011.6735477193197,69.55333333333333
2019-01-13 01 A,2019-01-13,01,0,2019,1,1,13,6,2018-12-08,2018,12,8,-0.21230793807762952,1011.6106467692057,64.26666666666667
2019-01-13 02 A,2019-01-13,02,0,2019,1,1,13,6,2018-12-08,2018,12,8,-0.5286807367508563,1011.1016444905599,73.66666666666667
2019-01-13 03 A,2019-01-13,03,0,2019,1,1,13,6,2018-12-08,2018,12,8,-0.6622598440838409,1011.9626816813151,62.666666666666664
2019-01-13 04 A,2019-01-13,04,0,2019,1,1,13,6,2018-12-08,2018,12,8,-0.9182282448196827,1014.4656724039713,65.63000000000001
2019-01-13 05 A,2019-01-13,05,0,2019,1,1,13,6,2018-12-08,2018,12,8,-1.2068613299932625,1018.9086682128906,75.08666666666666
2019-01-13 06 A,2019-01-13,06,0,2019,1,1,13,6,2018-12-08,2018,12,8,-1.3549573543347124,1019.0950073242187,75.47333333333334
2019-01-13 07 A,2019-01-13,07,0,2019,1,1,13,6,2018-12-08,2018,12,8,-1.4602833515370905,1019.1423427327474,75.73
2019-01-13 08 A,2019-01-13,08,0,2019,1,1,13,6,2018-12-08,2018,12,8,-1.5692549062324022,1019.9509926350911,72.58999999999999
2019-01-13 09 A,2019-01-13,09,0,2019,1,1,13,6,2018-12-08,2018,12,8,-1.3055169732969258,1019.4236580403646,74.20666666666666
2019-01-13 10 A,2019-01-13,10,0,2019,1,1,13,6,2018-12-08,2018,12,8,-0.5199720575686854,1011.288325805664,61.17666666666667
2019-01-13 11 A,2019-01-13,11,0,2019,1,1,13,6,2018-12-08,2018,12,8,1.1146771456698312,1010.9053464762369,58.99333333333334
2019-01-13 12 A,2019-01-13,12,0,2019,1,1,13,6,2018-12-08,2018,12,8,1.9815317396292105,1009.030653889974,52.196666666666665
2019-01-13 13 A,2019-01-13,13,0,2019,1,1,13,6,2018-12-08,2018,12,8,2.8346786942057363,1008.0826739501954,52.60333333333333
2019-01-13 14 A,2019-01-13,14,0,2019,1,1,13,6,2018-12-08,2018,12,8,3.3094622687479944,1006.8426733398437,51.17666666666667
2019-01-13 15 A,2019-01-13,15,0,2019,1,1,13,6,2018-12-08,2018,12,8,3.4381981623729945,1006.7986706542969,50.949999999999996
2019-01-13 16 A,2019-01-13,16,0,2019,1,1,13,6,2018-12-08,2018,12,8,3.3809154145755405,1005.4256526692708,50.923333333333325
2019-01-13 17 A,2019-01-13,17,0,2019,1,1,13,6,2018-12-08,2018,12,8,2.7186466948571795,1005.4646557617189,54.75666666666666
2019-01-13 18 A,2019-01-13,18,0,2019,1,1,13,6,2018-12-08,2018,12,8,1.8737237467673706,1005.0216571044922,58.596666666666664
2019-01-13 19 A,2019-01-13,19,0,2019,1,1,13,6,2018-12-08,2018,12,8,1.0774200658235695,1007.7770151774088,68.26
2019-01-13 20 A,2019-01-13,20,0,2019,1,1,13,6,2018-12-08,2018,12,8,0.4359016810004847,1007.2676721191406,70.52333333333333
2019-01-13 21 A,2019-01-13,21,0,2019,1,1,13,6,2018-12-08,2018,12,8,0.17118391617490306,1003.4826527913411,65.08
2019-01-13 22 A,2019-01-13,22,0,2019,1,1,13,6,2018-12-08,2018,12,8,-0.4352117996562796,1004.2023207600911,62.13333333333333
2019-01-13 23 A,2019-01-13,23,0,2019,1,1,13,6,2018-12-08,2018,12,8,-0.7022752868062737,1004.9009883626303,62.923333333333325
2019-01-13 24 A,2019-01-13,24,0,2019,1,1,13,6,2018-12-08,2018,12,8,-0.6204638129242909,1003.9477583312988,63.76333333333334
2019-01-14 01 A,2019-01-14,01,0,2019,1,1,14,0,2018-12-09,2018,12,9,-3.4388299725888003,1003.0443544514974,66.64
2019-01-14 02 A,2019-01-14,02,0,2019,1,1,14,0,2018-12-09,2018,12,9,-4.026703216529326,1003.4246771240236,66.30333333333333
2019-01-14 03 A,2019-01-14,03,0,2019,1,1,14,0,2018-12-09,2018,12,9,-4.05427055958701,1003.0986763509114,70.17
2019-01-14 04 A,2019-01-14,04,0,2019,1,1,14,0,2018-12-09,2018,12,9,-3.6896035838681738,1002.8090193684897,71.89999999999999
2019-01-14 05 A,2019-01-14,05,0,2019,1,1,14,0,2018-12-09,2018,12,9,-3.963311803661345,1002.6820107014973,72.07666666666667
2019-01-14 06 A,2019-01-14,06,0,2019,1,1,14,0,2018-12-09,2018,12,9,-4.075675701895654,1002.4193430582682,73.12
2019-01-14 07 A,2019-01-14,07,0,2019,1,1,14,0,2018-12-09,2018,12,9,-4.163214160142778,1001.8440093994141,75.09666666666668
2019-01-14 08 A,2019-01-14,08,0,2019,1,1,14,0,2018-12-09,2018,12,9,-4.885165193957213,1002.4789878336588,63.04999999999999
2019-01-14 09 A,2019-01-14,09,0,2019,1,1,14,0,2018-12-09,2018,12,9,-5.149014932149004,1002.7486598714191,64.02666666666666
2019-01-14 10 A,2019-01-14,10,0,2019,1,1,14,0,2018-12-09,2018,12,9,-3.8624402194784193,1004.1843155924479,56.31333333333333
2019-01-14 11 A,2019-01-14,11,0,2019,1,1,14,0,2018-12-09,2018,12,9,-3.4079783239455317,1004.7386543782551,54.51666666666667
2019-01-14 12 A,2019-01-14,12,0,2019,1,1,14,0,2018-12-09,2018,12,9,-2.6343256952997463,1006.5173205566406,51.556666666666665
2019-01-14 13 A,2019-01-14,13,0,2019,1,1,14,0,2018-12-09,2018,12,9,-2.1391919112722295,1011.916328938802,47.776666666666664
2019-01-14 14 A,2019-01-14,14,0,2019,1,1,14,0,2018-12-09,2018,12,9,-1.6512181810432651,1012.4283260091146,36.23
2019-01-14 15 A,2019-01-14,15,0,2019,1,1,14,0,2018-12-09,2018,12,9,-1.6406625486921467,1012.2906591796876,37.333333333333336
2019-01-14 16 A,2019-01-14,16,0,2019,1,1,14,0,2018-12-09,2018,12,9,-1.6815251852892903,1012.2619936116536,37.21666666666667
2019-01-14 17 A,2019-01-14,17,0,2019,1,1,14,0,2018-12-09,2018,12,9,-2.6416041411755167,1006.1119925944009,52.74333333333333
2019-01-14 18 A,2019-01-14,18,0,2019,1,1,14,0,2018-12-09,2018,12,9,-3.5693447438863295,1004.8556583658855,50.20333333333334
2019-01-14 19 A,2019-01-14,19,0,2019,1,1,14,0,2018-12-09,2018,12,9,-4.372615964557522,1004.4226546223958,62.98
2019-01-14 20 A,2019-01-14,20,0,2019,1,1,14,0,2018-12-09,2018,12,9,-5.076510105205422,1004.9143298339844,70.17333333333333
2019-01-14 21 A,2019-01-14,21,0,2019,1,1,14,0,2018-12-09,2018,12,9,-5.5579132237099875,1005.3369909667969,70.51333333333334
2019-01-14 22 A,2019-01-14,22,0,2019,1,1,14,0,2018-12-09,2018,12,9,-6.054766423445398,1005.3349928792318,71.86333333333333
2019-01-14 23 A,2019-01-14,23,0,2019,1,1,14,0,2018-12-09,2018,12,9,-6.3780911041229915,1005.4139957682291,72.86333333333333
2019-01-14 24 A,2019-01-14,24,0,2019,1,1,14,0,2018-12-09,2018,12,9,-6.692924955380463,1005.5439986165366,70.62666666666667
2019-01-15 01 A,2019-01-15,01,0,2019,1,1,15,1,2018-12-10,2018,12,10,-9.050409832694662,1014.1206608072916,37.25333333333333
2019-01-15 02 A,2019-01-15,02,0,2019,1,1,15,1,2018-12-10,2018,12,10,-10.250849472358897,1008.9186700439453,46.01
2019-01-15 03 A,2019-01-15,03,0,2019,1,1,15,1,2018-12-10,2018,12,10,-10.456299359985332,1009.3016674804688,46.583333333333336
2019-01-15 04 A,2019-01-15,04,0,2019,1,1,15,1,2018-12-10,2018,12,10,-10.743686319779506,1009.4366735839844,47.25333333333334
2019-01-15 05 A,2019-01-15,05,0,2019,1,1,15,1,2018-12-10,2018,12,10,-10.991580953144512,1009.421337483724,47.34666666666667
2019-01-15 06 A,2019-01-15,06,0,2019,1,1,15,1,2018-12-10,2018,12,10,-11.144845211434449,1009.7106707763672,47.22
2019-01-15 07 A,2019-01-15,07,0,2019,1,1,15,1,2018-12-10,2018,12,10,-11.239250037329759,1010.150321451823,47.29
2019-01-15 08 A,2019-01-15,08,0,2019,1,1,15,1,2018-12-10,2018,12,10,-11.292435979427365,1010.7446706136067,47.51
2019-01-15 09 A,2019-01-15,09,0,2019,1,1,15,1,2018-12-10,2018,12,10,-10.852713306127415,1010.2239886474608,46.43333333333334
2019-01-15 10 A,2019-01-15,10,0,2019,1,1,15,1,2018-12-10,2018,12,10,-9.522044071776678,1010.1596622721354,44.44
2019-01-15 11 A,2019-01-15,11,0,2019,1,1,15,1,2018-12-10,2018,12,10,-7.880490550338657,1017.2436574300131,32.973333333333336
2019-01-15 12 A,2019-01-15,12,0,2019,1,1,15,1,2018-12-10,2018,12,10,-6.703772203515116,1016.1986714680988,29.923333333333332
2019-01-15 13 A,2019-01-15,13,0,2019,1,1,15,1,2018-12-10,2018,12,10,-5.6589174701785225,1016.1903346761068,31.74333333333334
2019-01-15 14 A,2019-01-15,14,0,2019,1,1,15,1,2018-12-10,2018,12,10,-4.862807991404336,1018.0443265787761,23.003333333333334
2019-01-15 15 A,2019-01-15,15,0,2019,1,1,15,1,2018-12-10,2018,12,10,-4.781962480551338,1018.0769934082032,21.843333333333334
2019-01-15 16 A,2019-01-15,16,0,2019,1,1,15,1,2018-12-10,2018,12,10,-5.092053915316886,1017.3453251139323,29.8
2019-01-15 17 A,2019-01-15,17,0,2019,1,1,15,1,2018-12-10,2018,12,10,-5.940150536065613,1014.9676749674478,32.233333333333334
2019-01-15 18 A,2019-01-15,18,0,2019,1,1,15,1,2018-12-10,2018,12,10,-6.791433338078394,1014.8473431396484,33.07333333333333
2019-01-15 19 A,2019-01-15,19,0,2019,1,1,15,1,2018-12-10,2018,12,10,-7.5825608222331065,1014.8250067138671,40.01
2019-01-15 20 A,2019-01-15,20,0,2019,1,1,15,1,2018-12-10,2018,12,10,-8.202604683814565,1014.780342610677,39.38
2019-01-15 21 A,2019-01-15,21,0,2019,1,1,15,1,2018-12-10,2018,12,10,-8.60227396064393,1014.1346720377604,49.70333333333334
2019-01-15 22 A,2019-01-15,22,0,2019,1,1,15,1,2018-12-10,2018,12,10,-8.999862379699001,1014.0533382161458,49.876666666666665
2019-01-15 23 A,2019-01-15,23,0,2019,1,1,15,1,2018-12-10,2018,12,10,-9.302430953147036,1014.2406669108074,43.43666666666667
2019-01-15 24 A,2019-01-15,24,0,2019,1,1,15,1,2018-12-10,2018,12,10,-9.526032643837917,1015.7519832356771,49.82
2019-01-16 01 A,2019-01-16,01,0,2019,1,1,16,2,2018-12-11,2018,12,11,-8.71804170872951,1018.5389990234376,44.30666666666667
2019-01-16 02 A,2019-01-16,02,0,2019,1,1,16,2,2018-12-11,2018,12,11,-9.326928928529187,1018.9440014648438,43.01333333333333
2019-01-16 03 A,2019-01-16,03,0,2019,1,1,16,2,2018-12-11,2018,12,11,-9.696891097949711,1019.5473354085287,44.44
2019-01-16 04 A,2019-01-16,04,0,2019,1,1,16,2,2018-12-11,2018,12,11,-9.986346155543862,1019.529677327474,46.99
2019-01-16 05 A,2019-01-16,05,0,2019,1,1,16,2,2018-12-11,2018,12,11,-10.210324373414434,1019.6276643880209,49.303333333333335
2019-01-16 06 A,2019-01-16,06,0,2019,1,1,16,2,2018-12-11,2018,12,11,-10.377550375256005,1019.70966410319,49.07
2019-01-16 07 A,2019-01-16,07,0,2019,1,1,16,2,2018-12-11,2018,12,11,-10.492714780286326,1020.3003442382814,49.27333333333333
2019-01-16 08 A,2019-01-16,08,0,2019,1,1,16,2,2018-12-11,2018,12,11,-10.688808346997016,1020.8853479003907,49.18
2019-01-16 09 A,2019-01-16,09,0,2019,1,1,16,2,2018-12-11,2018,12,11,-10.318357483836367,1021.1670196533204,39.156666666666666
2019-01-16 10 A,2019-01-16,10,0,2019,1,1,16,2,2018-12-11,2018,12,11,-8.984607120075085,1020.8536614990235,34.57
2019-01-16 11 A,2019-01-16,11,0,2019,1,1,16,2,2018-12-11,2018,12,11,-7.335401851595691,1020.2996700032551,36.56
2019-01-16 12 A,2019-01-16,12,0,2019,1,1,16,2,2018-12-11,2018,12,11,-5.9996687150231445,1019.5739900716145,31.19333333333333
2019-01-16 13 A,2019-01-16,13,0,2019,1,1,16,2,2018-12-11,2018,12,11,-4.597603937266685,1018.3839876302085,22.89333333333333
